,128,192,256,320,384,448,512
d20.00/N10240, 3700.852000, 3159.218000, 2822.726000, 3079.227000, 4139.984000, 4567.741000, 5183.533000
d20.00/N2048, 63.273000, 52.942000, 48.409000, 45.969000, 46.573000, 46.658000, 45.892000
d20.00/N2560, 92.995000, 75.615000, 68.151000, 66.092000, 64.257000, 62.728000, 64.007000
d20.00/N3072, 128.895000, 101.021000, 91.607000, 89.184000, 87.780000, 82.682000, 86.691000
d20.00/N3584, 175.652000, 167.915000, 150.508000, 159.948000, 148.527000, 154.951000, 150.454000
d20.00/N4096, 225.201000, 215.420000, 197.484000, 206.762000, 195.028000, 200.438000, 192.586000
d20.00/N4608, 319.999000, 313.550000, 296.469000, 312.196000, 296.481000, 308.935000, 299.852000
d20.00/N5120, 384.820000, 376.823000, 366.251000, 377.840000, 368.023000, 387.008000, 374.682000
d20.00/N5632, 783.934000, 609.026000, 543.153000, 534.493000, 504.713000, 516.311000, 510.808000
d20.00/N6144, 911.449000, 758.189000, 680.615000, 693.729000, 688.169000, 691.129000, 717.184000
d20.00/N6656, 1087.538000, 894.903000, 806.919000, 823.429000, 813.881000, 841.270000, 927.399000
d20.00/N7168, 1237.410000, 1040.296000, 942.057000, 961.361000, 982.408000, 996.506000, 1135.174000
d20.00/N7680, 1421.070000, 1374.198000, 1228.828000, 1305.477000, 1355.027000, 1421.840000, 1556.303000
d20.00/N8192, 1611.103000, 1547.189000, 1413.222000, 1522.154000, 1607.332000, 1695.951000, 1937.096000
d20.00/N8704, 1802.377000, 1740.316000, 1610.860000, 1718.991000, 1990.943000, 2103.317000, 2631.134000
d20.00/N9216, 2898.617000, 2521.175000, 2227.334000, 2298.948000, 2886.822000, 3048.943000, 3654.417000
d20.00/N9728, 3223.139000, 2850.550000, 2513.937000, 2745.143000, 3384.845000, 3884.569000, 4273.465000
d22.50/N10240, 5663.484000, 4145.357000, 3758.873000, 3656.438000, 3731.794000, 3912.160000, 3899.628000
d22.50/N2048, 75.398000, 61.548000, 56.908000, 54.495000, 53.399000, 53.681000, 53.675000
d22.50/N2560, 111.405000, 89.417000, 80.215000, 77.267000, 77.261000, 74.146000, 75.402000
d22.50/N3072, 154.854000, 121.575000, 112.106000, 103.811000, 105.549000, 100.176000, 105.083000
d22.50/N3584, 214.242000, 205.701000, 184.880000, 196.871000, 182.576000, 193.946000, 182.844000
d22.50/N4096, 275.296000, 264.222000, 237.935000, 249.999000, 236.038000, 250.049000, 236.949000
d22.50/N4608, 383.931000, 377.705000, 366.303000, 377.856000, 367.801000, 379.601000, 373.319000
d22.50/N5120, 766.370000, 616.087000, 549.721000, 541.038000, 511.181000, 526.654000, 508.552000
d22.50/N5632, 962.739000, 750.255000, 667.687000, 657.924000, 624.561000, 647.337000, 750.972000
d22.50/N6144, 1125.066000, 934.238000, 843.126000, 858.381000, 848.528000, 864.743000, 938.617000
d22.50/N6656, 1318.681000, 1102.062000, 1011.031000, 1018.942000, 1052.502000, 1072.311000, 1213.528000
d22.50/N7168, 1547.449000, 1284.123000, 1165.877000, 1196.055000, 1285.328000, 1324.132000, 1503.607000
