,128,192,256,320,384,448,512
d10.00/N1024, 10.271000, 10.116000, 10.085000, 10.225000, 10.091000, 10.218000, 10.086000
d10.00/N2048, 23.119000, 21.606000, 21.320000, 21.310000, 21.304000, 21.326000, 21.320000
d10.00/N3072, 42.347000, 36.337000, 33.881000, 33.762000, 33.757000, 34.295000, 33.798000
d10.00/N4096, 71.480000, 66.203000, 59.683000, 61.862000, 58.639000, 58.551000, 58.597000
d10.00/N5120, 113.092000, 108.051000, 99.659000, 106.031000, 100.096000, 105.856000, 101.562000
d10.00/N6144, 269.952000, 241.867000, 219.056000, 220.422000, 208.107000, 213.669000, 207.788000
d10.00/N7168, 366.901000, 327.682000, 340.901000, 354.799000, 340.497000, 391.861000, 344.664000
d10.00/N8192, 490.679000, 505.098000, 491.924000, 511.821000, 492.806000, 515.561000, 515.262000
d2.00/N1024, 2.574000, 2.546000, 2.574000, 2.552000, 2.551000, 2.575000, 2.577000
d2.00/N2048, 4.252000, 4.257000, 4.260000, 4.297000, 4.254000, 4.263000, 4.259000
d2.00/N3072, 6.433000, 6.517000, 6.425000, 6.531000, 6.424000, 6.499000, 6.430000
d2.00/N4096, 8.917000, 8.901000, 8.901000, 8.890000, 8.893000, 8.893000, 9.020000
d2.00/N5120, 11.107000, 11.083000, 11.082000, 11.213000, 11.080000, 11.079000, 11.066000
d2.00/N6144, 14.596000, 14.380000, 14.371000, 14.338000, 14.371000, 14.374000, 14.400000
d2.00/N7168, 17.368000, 17.344000, 17.316000, 17.518000, 17.360000, 17.543000, 17.361000
d2.00/N8192, 34.811000, 35.321000, 34.847000, 34.765000, 34.842000, 35.268000, 35.279000
d4.00/N1024, 4.211000, 4.153000, 4.131000, 4.144000, 4.208000, 4.149000, 4.133000
d4.00/N2048, 8.457000, 8.340000, 8.340000, 8.331000, 8.344000, 8.344000, 8.335000
d4.00/N3072, 13.071000, 13.052000, 13.080000, 13.235000, 13.240000, 13.064000, 13.226000
d4.00/N4096, 18.466000, 18.025000, 18.004000, 18.021000, 17.990000, 18.001000, 17.998000
d4.00/N5120, 25.441000, 25.351000, 25.402000, 25.629000, 25.395000, 25.610000, 25.649000
d4.00/N6144, 37.697000, 39.079000, 36.483000, 36.365000, 36.871000, 36.411000, 36.391000
d4.00/N7168, 48.927000, 51.287000, 47.238000, 47.380000, 47.289000, 47.297000, 48.030000
d4.00/N8192, 99.686000, 97.721000, 87.701000, 89.411000, 90.721000, 89.319000, 94.415000
d6.00/N1024, 6.291000, 6.295000, 6.253000, 6.203000, 6.200000, 6.265000, 6.196000
d6.00/N2048, 12.827000, 12.637000, 12.791000, 12.638000, 12.648000, 12.624000, 12.838000
d6.00/N3072, 20.721000, 19.531000, 19.544000, 19.804000, 19.550000, 19.524000, 19.823000
d6.00/N4096, 32.112000, 29.846000, 28.536000, 28.556000, 29.007000, 28.537000, 28.583000
d6.00/N5120, 47.445000, 45.574000, 41.288000, 42.150000, 41.252000, 41.229000, 42.028000
d6.00/N6144, 74.509000, 78.234000, 72.605000, 76.624000, 72.102000, 72.110000, 73.025000
d6.00/N7168, 153.421000, 136.645000, 135.750000, 127.915000, 133.516000, 123.085000, 135.703000
d6.00/N8192, 202.789000, 188.493000, 184.601000, 181.610000, 185.472000, 195.952000, 196.726000
d8.00/N1024, 8.152000, 8.231000, 8.135000, 8.135000, 8.135000, 8.137000, 8.266000
d8.00/N2048, 17.000000, 16.830000, 16.860000, 16.822000, 16.815000, 16.830000, 16.837000
d8.00/N3072, 30.631000, 26.542000, 26.553000, 26.563000, 26.582000, 26.560000, 26.553000
d8.00/N4096, 49.423000, 46.148000, 42.382000, 43.286000, 43.299000, 43.871000, 43.870000
d8.00/N5120, 76.384000, 74.359000, 68.466000, 71.685000, 66.577000, 66.528000, 66.482000
d8.00/N6144, 187.243000, 164.499000, 150.000000, 151.120000, 142.330000, 147.160000, 140.958000
d8.00/N7168, 247.383000, 242.295000, 228.224000, 256.238000, 224.655000, 233.424000, 223.894000
d8.00/N8192, 342.613000, 312.630000, 317.294000, 304.372000, 321.782000, 335.459000, 321.848000
Mid_Sparse.ans//DATA/shadow9/Mid_Sparse/Mid_Sparse.ans
