,128,192,256,320,384,448,512
d10.00/N1024, 8.310000, 9.808000, 12.436000, 17.387000, 19.847000, 20.523000, 23.068000
d10.00/N2048, 40.843000, 41.755000, 50.861000, 60.249000, 70.235000, 79.283000, 90.033000
d10.00/N3072, 92.120000, 91.578000, 107.699000, 128.164000, 150.448000, 175.035000, 198.745000
d10.00/N4096, 167.557000, 161.400000, 188.637000, 225.664000, 264.791000, 311.132000, 353.198000
d10.00/N5120, 369.743000, 336.244000, 330.857000, 375.349000, 431.839000, 492.438000, 556.438000
d10.00/N6144, 565.826000, 502.176000, 492.709000, 541.323000, 625.455000, 717.284000, 810.812000
d10.00/N7168, 783.683000, 686.009000, 659.288000, 713.615000, 822.179000, 947.486000, 1078.981000
d10.00/N8192, 1071.846000, 930.602000, 885.592000, 950.066000, 1075.562000, 1241.687000, 1416.894000
d20.00/N1024, 9.300000, 10.167000, 12.625000, 17.839000, 20.247000, 20.997000, 23.557000
d20.00/N2048, 47.798000, 45.783000, 52.932000, 61.881000, 71.051000, 79.815000, 90.369000
d20.00/N3072, 113.694000, 102.385000, 113.074000, 132.658000, 154.375000, 177.753000, 200.844000
d20.00/N4096, 212.898000, 188.989000, 197.364000, 233.137000, 271.683000, 319.764000, 360.618000
d20.00/N5120, 484.011000, 415.521000, 384.553000, 395.091000, 447.382000, 507.163000, 569.434000
d20.00/N6144, 762.561000, 636.778000, 592.226000, 589.586000, 647.780000, 736.245000, 829.008000
d20.00/N7168, 1073.796000, 882.790000, 803.639000, 800.261000, 861.747000, 972.096000, 1095.829000
d20.00/N8192, 1527.493000, 1239.711000, 1109.163000, 1087.264000, 1144.431000, 1291.102000, 1443.307000
d30.00/N1024, 10.106000, 10.851000, 13.088000, 18.068000, 20.606000, 21.167000, 23.827000
d30.00/N2048, 54.807000, 50.057000, 54.640000, 63.385000, 72.925000, 81.164000, 91.153000
d30.00/N3072, 133.183000, 117.204000, 118.690000, 136.635000, 157.718000, 180.001000, 203.057000
d30.00/N4096, 256.616000, 218.715000, 216.131000, 241.214000, 278.769000, 328.027000, 367.158000
d30.00/N5120, 597.406000, 489.887000, 442.176000, 435.242000, 463.826000, 521.639000, 581.851000
d30.00/N6144, 958.487000, 770.390000, 684.464000, 664.166000, 685.602000, 760.845000, 849.456000
d30.00/N7168, 1374.784000, 1089.520000, 951.605000, 920.313000, 924.636000, 1013.437000, 1126.238000
d30.00/N8192, 1950.263000, 1554.257000, 1335.203000, 1249.423000, 1254.226000, 1343.833000, 1494.019000
d40.00/N1024, 11.023000, 11.237000, 13.385000, 18.721000, 20.815000, 21.330000, 23.996000
d40.00/N2048, 62.617000, 54.955000, 57.023000, 65.327000, 73.959000, 82.050000, 92.219000
d40.00/N3072, 155.582000, 130.700000, 127.550000, 141.189000, 161.538000, 184.976000, 206.681000
d40.00/N4096, 309.508000, 252.873000, 237.350000, 252.507000, 286.885000, 336.793000, 374.457000
d40.00/N5120, 733.566000, 576.795000, 508.311000, 482.595000, 496.937000, 539.655000, 597.395000
d40.00/N6144, 1177.245000, 920.441000, 807.138000, 753.042000, 751.968000, 796.773000, 876.433000
d40.00/N7168, 1687.564000, 1314.903000, 1118.670000, 1047.632000, 1030.991000, 1077.508000, 1178.861000
d40.00/N8192, 2440.642000, 1863.575000, 1600.914000, 1452.875000, 1419.173000, 1461.008000, 1581.522000
d50.00/N1024, 11.945000, 11.798000, 13.621000, 19.148000, 21.374000, 21.739000, 24.077000
