,128,192,256,320,384,448,512
d70.00/N768, 74.576000, 59.775000, 51.747000, 47.698000, 45.055000, 43.112000, 42.541000
d80.00/N1024, 137.129000, 106.083000, 88.257000, 77.624000, 72.004000, 71.196000, 66.825000
d80.00/N1280, 211.837000, 163.386000, 131.547000, 116.453000, 105.037000, 103.880000, 97.821000
d80.00/N1536, 292.352000, 215.695000, 174.328000, 153.646000, 136.722000, 136.355000, 128.522000
d80.00/N1792, 413.639000, 316.313000, 281.071000, 268.149000, 267.968000, 261.125000, 265.558000
d80.00/N2048, 527.575000, 394.211000, 352.637000, 340.937000, 341.360000, 333.897000, 334.955000
d80.00/N256, 18.285000, 16.490000, 16.701000, 16.502000, 16.708000, 16.506000, 16.484000
d80.00/N512, 41.590000, 33.734000, 30.141000, 28.002000, 27.572000, 27.210000, 27.197000
d80.00/N768, 87.237000, 68.713000, 58.620000, 54.365000, 49.924000, 48.440000, 46.696000
d90.00/N1024, 154.238000, 117.831000, 97.003000, 87.747000, 78.111000, 77.347000, 73.582000
d90.00/N1280, 242.925000, 182.608000, 149.942000, 130.926000, 116.993000, 116.220000, 108.566000
d90.00/N1536, 330.217000, 245.259000, 196.644000, 172.950000, 155.677000, 154.469000, 141.377000
d90.00/N1792, 471.188000, 354.464000, 322.502000, 307.970000, 307.155000, 301.885000, 305.746000
d90.00/N2048, 598.064000, 447.155000, 404.900000, 388.043000, 387.167000, 380.337000, 392.653000
d90.00/N256, 19.747000, 17.420000, 17.198000, 17.403000, 17.399000, 17.182000, 17.187000
d90.00/N512, 45.596000, 37.115000, 32.885000, 30.385000, 28.787000, 28.407000, 28.376000
d90.00/N768, 99.714000, 76.939000, 65.030000, 59.357000, 55.460000, 53.372000, 51.875000
Small_Wild.ans//DATA/shadow9/Small_Wild/Small_Wild.ans
