,128,192,256,320,384,448,512
d10.00/N12288, 1478.523000, 1386.370000, 1263.563000, 1339.948000, 1392.875000, 1460.882000, 1699.075000
d10.00/N16384, 3398.173000, 3053.544000, 2831.195000, 3172.726000, 3921.196000, 4280.520000, 5223.147000
d10.00/N20480, 6442.057000, 5906.293000, 5579.366000, 5868.078000, 9370.355000, 10170.840000, 11823.299000
d10.00/N24576, 15293.740000, 11397.146000, 10174.120000, 9995.695000, 9971.984000, 11642.155000, 13014.692000
d10.00/N28672, 23579.300000, 17260.843000, 15764.386000, 15336.742000, 15754.106000, 19108.307000, 22470.234000
d10.00/N32768, 33652.572000, 25025.203000, 22647.886000, 22483.581000, 23765.320000, 29054.853000, 35328.611000
d10.00/N4096, 69.599000, 66.111000, 59.667000, 62.698000, 58.359000, 58.385000, 58.366000
d10.00/N8192, 516.679000, 500.393000, 480.946000, 504.119000, 495.851000, 513.275000, 511.789000
d2.00/N12288, 69.074000, 76.209000, 64.659000, 64.806000, 64.722000, 64.856000, 65.740000
d2.00/N16384, 162.260000, 153.631000, 143.689000, 153.028000, 153.337000, 150.677000, 150.577000
d2.00/N20480, 256.544000, 268.428000, 245.752000, 281.405000, 251.665000, 255.058000, 250.673000
d2.00/N24576, 513.583000, 497.649000, 471.459000, 475.419000, 490.415000, 477.393000, 471.891000
d2.00/N28672, 699.972000, 680.280000, 658.402000, 694.403000, 760.859000, 764.739000, 887.293000
d2.00/N32768, 1074.174000, 1038.301000, 1040.997000, 1077.661000, 1289.338000, 1306.399000, 1591.859000
d2.00/N4096, 8.943000, 8.814000, 8.958000, 8.817000, 8.827000, 8.939000, 8.833000
d2.00/N8192, 34.737000, 34.926000, 34.484000, 34.517000, 34.479000, 34.502000, 34.500000
d4.00/N12288, 292.939000, 267.670000, 251.332000, 253.187000, 243.921000, 249.289000, 259.712000
d4.00/N16384, 529.977000, 516.248000, 499.293000, 522.985000, 545.558000, 547.630000, 631.367000
d4.00/N20480, 1057.903000, 1041.086000, 1072.060000, 1150.267000, 1394.243000, 1400.820000, 1630.003000
d4.00/N24576, 1820.959000, 1716.851000, 2064.911000, 2259.658000, 2898.136000, 2910.454000, 3369.790000
d4.00/N28672, 3093.482000, 2780.437000, 2560.036000, 2687.984000, 3009.984000, 3243.885000, 4023.906000
d4.00/N32768, 4495.069000, 4152.745000, 3793.591000, 4008.291000, 5037.317000, 5514.326000, 6700.101000
d4.00/N4096, 18.113000, 17.968000, 18.200000, 17.942000, 17.943000, 17.941000, 17.967000
d4.00/N8192, 101.075000, 96.571000, 87.092000, 93.515000, 93.694000, 93.298000, 93.239000
d6.00/N12288, 608.153000, 560.466000, 534.404000, 531.437000, 554.542000, 538.805000, 626.593000
d6.00/N16384, 1122.779000, 1113.542000, 1174.998000, 1302.129000, 1555.398000, 1581.947000, 1743.739000
d6.00/N20480, 2466.727000, 2215.453000, 2084.036000, 2136.124000, 2485.248000, 2666.036000, 3208.524000
d6.00/N24576, 4190.261000, 3792.902000, 3538.741000, 3753.415000, 4973.208000, 5571.556000, 6533.168000
d6.00/N28672, 6622.330000, 6098.314000, 5719.326000, 5965.164000, 8942.126000, 10083.412000, 11595.958000
d6.00/N32768, 9655.184000, 9117.328000, 8539.797000, 9018.084000, 14505.017000, 16461.502000, 18660.538000
d6.00/N4096, 32.071000, 30.079000, 29.236000, 28.783000, 28.750000, 29.240000, 28.801000
d6.00/N8192, 203.951000, 200.222000, 185.573000, 194.666000, 184.989000, 180.326000, 183.036000
d8.00/N12288, 1032.383000, 940.365000, 967.696000, 966.336000, 1244.642000, 1220.171000, 1340.070000
d8.00/N16384, 2248.722000, 1997.911000, 1870.737000, 1945.474000, 2244.105000, 2376.414000, 2978.475000
d8.00/N20480, 4230.531000, 3903.120000, 3588.305000, 3796.846000, 5217.551000, 5801.016000, 6758.874000
d8.00/N24576, 7205.407000, 6698.773000, 6283.088000, 6623.001000, 10283.249000, 11596.693000, 13445.599000
d8.00/N28672, 15258.599000, 11200.370000, 10187.454000, 10096.467000, 10141.354000, 11423.151000, 12848.211000
d8.00/N32768, 22338.118000, 16165.566000, 14808.784000, 14528.722000, 14962.632000, 17388.397000, 20531.977000
d8.00/N4096, 49.007000, 46.389000, 42.681000, 43.583000, 44.317000, 43.584000, 43.580000
d8.00/N8192, 327.980000, 330.374000, 316.881000, 329.326000, 314.486000, 336.583000, 324.861000
